id,name,acronym,graph_id,rgb_triplet,structure_id_path,structure_set_ids
1049,"Flocculus,FL",['FL'],1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1049]","[112905828, 691663206, 687527945, 12, 688152368, 184527634, 167587189, 114512891]"
10692,"Flocculus, molecular layer,FLmo","['molecular layer', 'FLmo']",1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1049, 10692]",[12]
10691,"Flocculus, Purkinje layer,FLpu","['Purkinje layer', 'FLpu']",1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1049, 10691]",[]
10690,"Flocculus, granular layer,FLgr","['granular layer', 'FLgr']",1,"[236, 231, 84]","[997, 8, 512, 528, 1073, 1049, 10690]",[12]
519,"Cerebellar nuclei,CBN",['CBN'],1,"[240, 240, 128]","[997, 8, 512, 519]","[3, 112905828, 691663206, 10, 12, 184527634, 114512891]"
989,"Fastigial nucleus,FN",['FN'],1,"[255, 253, 188]","[997, 8, 512, 519, 989]","[112905828, 691663206, 687527945, 12, 688152368, 184527634, 167587189, 114512891]"
91,"Interposed nucleus,IP",['IP'],1,"[255, 253, 188]","[997, 8, 512, 519, 91]","[112905828, 691663206, 687527945, 12, 688152368, 184527634, 167587189, 114512891]"
846,"Dentate nucleus,DN",['DN'],1,"[255, 253, 188]","[997, 8, 512, 519, 846]","[112905828, 691663206, 687527945, 12, 688152368, 184527634, 167587189, 114512891]"
589508455,"Vestibulocerebellar nucleus,VeCB",['VeCB'],1,"[255, 253, 188]","[997, 8, 512, 519, 589508455]","[112905828, 691663206, 688152368, 184527634, 167587189]"
1009,"fiber tracts,fiber tracts",['fiber tracts'],1,"[204, 204, 204]","[997, 1009]","[687527945, 184527634, 167587189, 691663206]"
967,"cranial nerves,cm",['cm'],1,"[204, 204, 204]","[997, 1009, 967]","[184527634, 691663206]"
885,"terminal nerve,tn",['tn'],1,"[204, 204, 204]","[997, 1009, 967, 885]",[]
949,"vomeronasal nerve,von",['von'],1,"[204, 204, 204]","[997, 1009, 967, 949]","[184527634, 691663206]"
840,"olfactory nerve,In",['In'],1,"[204, 204, 204]","[997, 1009, 967, 840]","[184527634, 691663206]"
1016,"olfactory nerve layer of main olfactory bulb,onl",['onl'],1,"[204, 204, 204]","[997, 1009, 967, 840, 1016]","[10, 184527634, 691663206]"
21,"lateral olfactory tract, general,lotg","['general', 'lotg']",1,"[204, 204, 204]","[997, 1009, 967, 840, 21]","[184527634, 691663206]"
665,"lateral olfactory tract, body,lot","['body', 'lot']",1,"[204, 204, 204]","[997, 1009, 967, 840, 21, 665]","[184527634, 691663206]"
538,"dorsal limb,lotd",['lotd'],1,"[204, 204, 204]","[997, 1009, 967, 840, 21, 538]","[184527634, 691663206]"
459,"accessory olfactory tract,aolt",['aolt'],1,"[204, 204, 204]","[997, 1009, 967, 840, 21, 459]",[]
900,"anterior commissure, olfactory limb,aco","['olfactory limb', 'aco']",1,"[204, 204, 204]","[997, 1009, 967, 840, 900]","[184527634, 691663206]"
848,"optic nerve,IIn",['IIn'],1,"[204, 204, 204]","[997, 1009, 967, 848]","[184527634, 691663206]"
876,"accessory optic tract,aot",['aot'],1,"[204, 204, 204]","[997, 1009, 967, 848, 876]",[]
916,"brachium of the superior colliculus,bsc",['bsc'],1,"[204, 204, 204]","[997, 1009, 967, 848, 916]","[184527634, 691663206]"
336,"superior colliculus commissure,csc",['csc'],1,"[204, 204, 204]","[997, 1009, 967, 848, 336]","[184527634, 691663206]"
117,"optic chiasm,och",['och'],1,"[204, 204, 204]","[997, 1009, 967, 848, 117]","[184527634, 691663206]"
125,"optic tract,opt",['opt'],1,"[204, 204, 204]","[997, 1009, 967, 848, 125]","[184527634, 691663206]"
357,"tectothalamic pathway,ttp",['ttp'],1,"[204, 204, 204]","[997, 1009, 967, 848, 357]",[]
832,"oculomotor nerve,IIIn",['IIIn'],1,"[204, 204, 204]","[997, 1009, 967, 832]","[184527634, 691663206]"
62,"medial longitudinal fascicle,mlf",['mlf'],1,"[204, 204, 204]","[997, 1009, 967, 832, 62]","[184527634, 691663206]"
158,"posterior commissure,pc",['pc'],1,"[204, 204, 204]","[997, 1009, 967, 832, 158]","[184527634, 691663206]"
911,"trochlear nerve,IVn",['IVn'],1,"[204, 204, 204]","[997, 1009, 967, 911]","[184527634, 691663206]"
384,"trochlear nerve decussation,IVd",['IVd'],1,"[204, 204, 204]","[997, 1009, 967, 911, 384]",[]
710,"abducens nerve,VIn",['VIn'],1,"[204, 204, 204]","[997, 1009, 967, 710]",[]
901,"trigeminal nerve,Vn",['Vn'],1,"[204, 204, 204]","[997, 1009, 967, 901]","[184527634, 691663206]"
93,"motor root of the trigeminal nerve,moV",['moV'],1,"[204, 204, 204]","[997, 1009, 967, 901, 93]","[184527634, 691663206]"
229,"sensory root of the trigeminal nerve,sV",['sV'],1,"[204, 204, 204]","[997, 1009, 967, 901, 229]","[184527634, 691663206]"
705,"midbrain tract of the trigeminal nerve,mtV",['mtV'],1,"[204, 204, 204]","[997, 1009, 967, 901, 229, 705]",[184527634]
794,"spinal tract of the trigeminal nerve,sptV",['sptV'],1,"[204, 204, 204]","[997, 1009, 967, 901, 229, 794]","[184527634, 691663206]"
798,"facial nerve,VIIn",['VIIn'],1,"[204, 204, 204]","[997, 1009, 967, 798]","[184527634, 691663206]"
1131,"intermediate nerve,iVIIn",['iVIIn'],1,"[204, 204, 204]","[997, 1009, 967, 798, 1131]",[]
1116,"genu of the facial nerve,gVIIn",['gVIIn'],1,"[204, 204, 204]","[997, 1009, 967, 798, 1116]","[184527634, 691663206]"
933,"vestibulocochlear nerve,VIIIn",['VIIIn'],1,"[204, 204, 204]","[997, 1009, 967, 933]","[184527634, 691663206]"
1076,"efferent cochleovestibular bundle,cvb",['cvb'],1,"[204, 204, 204]","[997, 1009, 967, 933, 1076]",[]
413,"vestibular nerve,vVIIIn",['vVIIIn'],1,"[204, 204, 204]","[997, 1009, 967, 933, 413]","[184527634, 691663206]"
948,"cochlear nerve,cVIIIn",['cVIIIn'],1,"[204, 204, 204]","[997, 1009, 967, 933, 948]","[184527634, 691663206]"
841,"trapezoid body,tb",['tb'],1,"[204, 204, 204]","[997, 1009, 967, 933, 948, 841]","[184527634, 691663206]"
641,"intermediate acoustic stria,ias",['ias'],1,"[204, 204, 204]","[997, 1009, 967, 933, 948, 641]",[]
506,"dorsal acoustic stria,das",['das'],1,"[204, 204, 204]","[997, 1009, 967, 933, 948, 506]","[184527634, 691663206]"
658,"lateral lemniscus,ll",['ll'],1,"[204, 204, 204]","[997, 1009, 967, 933, 948, 658]","[184527634, 691663206]"
633,"inferior colliculus commissure,cic",['cic'],1,"[204, 204, 204]","[997, 1009, 967, 933, 948, 633]","[184527634, 691663206]"
482,"brachium of the inferior colliculus,bic",['bic'],1,"[204, 204, 204]","[997, 1009, 967, 933, 948, 482]","[184527634, 691663206]"
808,"glossopharyngeal nerve,IXn",['IXn'],1,"[204, 204, 204]","[997, 1009, 967, 808]",[]
917,"vagus nerve,Xn",['Xn'],1,"[204, 204, 204]","[997, 1009, 967, 917]","[184527634, 691663206]"
237,"solitary tract,ts",['ts'],1,"[204, 204, 204]","[997, 1009, 967, 917, 237]","[184527634, 691663206]"
717,"accessory spinal nerve,XIn",['XIn'],1,"[204, 204, 204]","[997, 1009, 967, 717]",[]
813,"hypoglossal nerve,XIIn",['XIIn'],1,"[204, 204, 204]","[997, 1009, 967, 813]",[]
925,"ventral roots,vrt",['vrt'],1,"[204, 204, 204]","[997, 1009, 967, 925]",[]
792,"dorsal roots,drt",['drt'],1,"[204, 204, 204]","[997, 1009, 967, 792]","[184527634, 691663206]"
932,"cervicothalamic tract,cett",['cett'],1,"[204, 204, 204]","[997, 1009, 967, 792, 932]","[184527634, 691663206]"
570,"dorsolateral fascicle,dl",['dl'],1,"[204, 204, 204]","[997, 1009, 967, 792, 932, 570]",[]
522,"dorsal commissure of the spinal cord,dcm",['dcm'],1,"[204, 204, 204]","[997, 1009, 967, 792, 932, 522]",[]
858,"ventral commissure of the spinal cord,vc",['vc'],1,"[204, 204, 204]","[997, 1009, 967, 792, 932, 858]",[]
586,"fasciculus proprius,fpr",['fpr'],1,"[204, 204, 204]","[997, 1009, 967, 792, 932, 586]",[]
514,"dorsal column,dc",['dc'],1,"[204, 204, 204]","[997, 1009, 967, 792, 932, 514]","[184527634, 691663206]"
380,"cuneate fascicle,cuf",['cuf'],1,"[204, 204, 204]","[997, 1009, 967, 792, 932, 514, 380]","[184527634, 691663206]"
388,"gracile fascicle,grf",['grf'],1,"[204, 204, 204]","[997, 1009, 967, 792, 932, 514, 388]",[184527634]
396,"internal arcuate fibers,iaf",['iaf'],1,"[204, 204, 204]","[997, 1009, 967, 792, 932, 514, 396]",[]
697,"medial lemniscus,ml",['ml'],1,"[204, 204, 204]","[997, 1009, 967, 792, 932, 697]","[184527634, 691663206]"
871,"spinothalamic tract,sst",['sst'],1,"[204, 204, 204]","[997, 1009, 967, 871]",[]
29,"lateral spinothalamic tract,sttl",['sttl'],1,"[204, 204, 204]","[997, 1009, 967, 871, 29]",[]
389,"ventral spinothalamic tract,sttv",['sttv'],1,"[204, 204, 204]","[997, 1009, 967, 871, 389]",[]
245,"spinocervical tract,scrt",['scrt'],1,"[204, 204, 204]","[997, 1009, 967, 871, 245]",[]
261,"spino-olivary pathway,sop",['sop'],1,"[204, 204, 204]","[997, 1009, 967, 871, 261]",[]
270,"spinoreticular pathway,srp",['srp'],1,"[204, 204, 204]","[997, 1009, 967, 871, 270]",[]
293,"spinovestibular pathway,svp",['svp'],1,"[204, 204, 204]","[997, 1009, 967, 871, 293]",[]
277,"spinotectal pathway,stp",['stp'],1,"[204, 204, 204]","[997, 1009, 967, 871, 277]",[]
253,"spinohypothalamic pathway,shp",['shp'],1,"[204, 204, 204]","[997, 1009, 967, 871, 253]",[]
285,"spinotelenchephalic pathway,step",['step'],1,"[204, 204, 204]","[997, 1009, 967, 871, 285]",[]
627,"hypothalamohypophysial tract,hht",['hht'],1,"[204, 204, 204]","[997, 1009, 967, 871, 285, 627]",[]
960,"cerebellum related fiber tracts,cbf",['cbf'],1,"[204, 204, 204]","[997, 1009, 960]","[184527634, 691663206]"
744,"cerebellar commissure,cbc",['cbc'],1,"[204, 204, 204]","[997, 1009, 960, 744]","[184527634, 691663206]"
752,"cerebellar peduncles,cbp",['cbp'],1,"[204, 204, 204]","[997, 1009, 960, 752]","[184527634, 691663206]"
326,"superior cerebelar peduncles,scp",['scp'],1,"[204, 204, 204]","[997, 1009, 960, 752, 326]","[184527634, 691663206]"
812,"superior cerebellar peduncle decussation,dscp",['dscp'],1,"[204, 204, 204]","[997, 1009, 960, 752, 326, 812]","[184527634, 691663206]"
85,"spinocerebellar tract,sct",['sct'],1,"[204, 204, 204]","[997, 1009, 960, 752, 326, 812, 85]",[]
850,"uncinate fascicle,uf",['uf'],1,"[204, 204, 204]","[997, 1009, 960, 752, 326, 850]","[184527634, 691663206]"
866,"ventral spinocerebellar tract,sctv",['sctv'],1,"[204, 204, 204]","[997, 1009, 960, 752, 326, 866]","[184527634, 691663206]"
78,"middle cerebellar peduncle,mcp",['mcp'],1,"[204, 204, 204]","[997, 1009, 960, 752, 78]","[184527634, 691663206]"
1123,"inferior cerebellar peduncle,icp",['icp'],1,"[204, 204, 204]","[997, 1009, 960, 752, 1123]","[184527634, 691663206]"
553,"dorsal spinocerebellar tract,sctd",['sctd'],1,"[204, 204, 204]","[997, 1009, 960, 752, 1123, 553]","[184527634, 691663206]"
499,"cuneocerebellar tract,cct",['cct'],1,"[204, 204, 204]","[997, 1009, 960, 752, 1123, 499]",[]
650,"juxtarestiform body,jrb",['jrb'],1,"[204, 204, 204]","[997, 1009, 960, 752, 1123, 650]",[]
490,"bulbocerebellar tract,bct",['bct'],1,"[204, 204, 204]","[997, 1009, 960, 752, 1123, 490]",[]
404,"olivocerebellar tract,oct",['oct'],1,"[204, 204, 204]","[997, 1009, 960, 752, 1123, 490, 404]",[]
410,"reticulocerebellar tract,rct",['rct'],1,"[204, 204, 204]","[997, 1009, 960, 752, 1123, 490, 410]",[]
373,"trigeminocerebellar tract,tct",['tct'],1,"[204, 204, 204]","[997, 1009, 960, 752, 373]",[]
728,"arbor vitae,arb",['arb'],1,"[204, 204, 204]","[997, 1009, 960, 728]","[184527634, 691663206]"
484682512,"supra-callosal cerebral white matter,scwm",['scwm'],1,"[204, 204, 204]","[997, 1009, 484682512]","[184527634, 691663206]"
983,"lateral forebrain bundle system,lfbs",['lfbs'],1,"[204, 204, 204]","[997, 1009, 983]","[184527634, 691663206]"
776,"corpus callosum,cc",['cc'],1,"[204, 204, 204]","[997, 1009, 983, 776]","[184527634, 691663206]"
956,"corpus callosum, anterior forceps,fa","['anterior forceps', 'fa']",1,"[204, 204, 204]","[997, 1009, 983, 776, 956]","[184527634, 691663206]"
579,"external capsule,ec",['ec'],1,"[204, 204, 204]","[997, 1009, 983, 776, 956, 579]","[184527634, 691663206]"
964,"corpus callosum, extreme capsule,ee","['extreme capsule', 'ee']",1,"[204, 204, 204]","[997, 1009, 983, 776, 964]","[184527634, 691663206]"
1108,"genu of corpus callosum,ccg",['ccg'],1,"[204, 204, 204]","[997, 1009, 983, 776, 1108]","[184527634, 691663206]"
971,"corpus callosum, posterior forceps,fp","['posterior forceps', 'fp']",1,"[204, 204, 204]","[997, 1009, 983, 776, 971]","[184527634, 691663206]"
979,"corpus callosum, rostrum,ccr","['rostrum', 'ccr']",1,"[204, 204, 204]","[997, 1009, 983, 776, 979]",[]
484682516,"corpus callosum, body,ccb","['body', 'ccb']",1,"[204, 204, 204]","[997, 1009, 983, 776, 484682516]","[184527634, 691663206]"
986,"corpus callosum, splenium,ccs","['splenium', 'ccs']",1,"[204, 204, 204]","[997, 1009, 983, 776, 986]","[184527634, 691663206]"
784,"corticospinal tract,cst",['cst'],1,"[204, 204, 204]","[997, 1009, 983, 784]","[184527634, 691663206]"
6,"internal capsule,int",['int'],1,"[204, 204, 204]","[997, 1009, 983, 784, 6]","[184527634, 691663206]"
924,"cerebal peduncle,cpd",['cpd'],1,"[204, 204, 204]","[997, 1009, 983, 784, 924]","[184527634, 691663206]"
1036,"corticotectal tract,cte",['cte'],1,"[204, 204, 204]","[997, 1009, 983, 784, 1036]",[]
1012,"corticorubral tract,crt",['crt'],1,"[204, 204, 204]","[997, 1009, 983, 784, 1012]",[]
1003,"corticopontine tract,cpt",['cpt'],1,"[204, 204, 204]","[997, 1009, 983, 784, 1003]",[]
994,"corticobulbar tract,cbt",['cbt'],1,"[204, 204, 204]","[997, 1009, 983, 784, 994]",[]
190,"pyramid,py",['py'],1,"[204, 204, 204]","[997, 1009, 983, 784, 190]","[184527634, 691663206]"
198,"pyramidal decussation,pyd",['pyd'],1,"[204, 204, 204]","[997, 1009, 983, 784, 198]","[184527634, 691663206]"
1019,"corticospinal tract, crossed,cstc","['crossed', 'cstc']",1,"[204, 204, 204]","[997, 1009, 983, 784, 1019]",[]
1028,"corticospinal tract, uncrossed,cstu","['uncrossed', 'cstu']",1,"[204, 204, 204]","[997, 1009, 983, 784, 1028]",[]
896,"thalamus related,lfbst",['lfbst'],1,"[204, 204, 204]","[997, 1009, 983, 896]","[184527634, 691663206]"
1092,"external medullary lamina of the thalamus,em",['em'],1,"[204, 204, 204]","[997, 1009, 983, 896, 1092]","[184527634, 691663206]"
14,"internal medullary lamina of the thalamus,im",['im'],1,"[204, 204, 204]","[997, 1009, 983, 896, 14]",[184527634]
86,"middle thalamic commissure,mtc",['mtc'],1,"[204, 204, 204]","[997, 1009, 983, 896, 86]",[]
365,"thalamic peduncles,tp",['tp'],1,"[204, 204, 204]","[997, 1009, 983, 896, 365]",[]
484682520,"optic radiation,or",['or'],1,"[204, 204, 204]","[997, 1009, 983, 896, 484682520]","[184527634, 691663206]"
484682524,"auditory radiation,ar",['ar'],1,"[204, 204, 204]","[997, 1009, 983, 896, 484682524]","[184527634, 691663206]"
1000,"extrapyramidal fiber systems,eps",['eps'],1,"[204, 204, 204]","[997, 1009, 1000]","[184527634, 691663206]"
760,"cerebral nuclei related,epsc",['epsc'],1,"[204, 204, 204]","[997, 1009, 1000, 760]","[184527634, 691663206]"
142,"pallidothalamic pathway,pap",['pap'],1,"[204, 204, 204]","[997, 1009, 1000, 760, 142]",[]
102,"nigrostriatal tract,nst",['nst'],1,"[204, 204, 204]","[997, 1009, 1000, 760, 102]","[184527634, 691663206]"
109,"nigrothalamic fibers,ntt",['ntt'],1,"[204, 204, 204]","[997, 1009, 1000, 760, 109]",[]
134,"pallidotegmental fascicle,ptf",['ptf'],1,"[204, 204, 204]","[997, 1009, 1000, 760, 134]",[]
309,"striatonigral pathway,snp",['snp'],1,"[204, 204, 204]","[997, 1009, 1000, 760, 309]",[]
317,"subthalamic fascicle,stf",['stf'],1,"[204, 204, 204]","[997, 1009, 1000, 760, 317]",[]
877,"tectospinal pathway,tsp",['tsp'],1,"[204, 204, 204]","[997, 1009, 1000, 877]","[184527634, 691663206]"
1051,"direct tectospinal pathway,tspd",['tspd'],1,"[204, 204, 204]","[997, 1009, 1000, 877, 1051]","[184527634, 691663206]"
1060,"doral tegmental decussation,dtd",['dtd'],1,"[204, 204, 204]","[997, 1009, 1000, 877, 1060]","[184527634, 691663206]"
1043,"crossed tectospinal pathway,tspc",['tspc'],1,"[204, 204, 204]","[997, 1009, 1000, 877, 1043]","[184527634, 691663206]"
863,"rubrospinal tract,rust",['rust'],1,"[204, 204, 204]","[997, 1009, 1000, 863]","[184527634, 691663206]"
397,"ventral tegmental decussation,vtd",['vtd'],1,"[204, 204, 204]","[997, 1009, 1000, 863, 397]","[184527634, 691663206]"
221,"rubroreticular tract,rrt",['rrt'],1,"[204, 204, 204]","[997, 1009, 1000, 863, 221]",[]
736,"central tegmental bundle,ctb",['ctb'],1,"[204, 204, 204]","[997, 1009, 1000, 736]",[]
855,"retriculospinal tract,rst",['rst'],1,"[204, 204, 204]","[997, 1009, 1000, 855]",[]
205,"retriculospinal tract, lateral part,rstl","['lateral part', 'rstl']",1,"[204, 204, 204]","[997, 1009, 1000, 855, 205]",[]
213,"retriculospinal tract, medial part,rstm","['medial part', 'rstm']",1,"[204, 204, 204]","[997, 1009, 1000, 855, 213]",[]
941,"vestibulospinal pathway,vsp",['vsp'],1,"[204, 204, 204]","[997, 1009, 1000, 941]",[]
991,"medial forebrain bundle system,mfbs",['mfbs'],1,"[204, 204, 204]","[997, 1009, 991]","[184527634, 691663206]"
768,"cerebrum related,mfbc",['mfbc'],1,"[204, 204, 204]","[997, 1009, 991, 768]","[184527634, 691663206]"
884,"amygdalar capsule,amc",['amc'],1,"[204, 204, 204]","[997, 1009, 991, 768, 884]","[184527634, 691663206]"
892,"ansa peduncularis,apd",['apd'],1,"[204, 204, 204]","[997, 1009, 991, 768, 892]",[]
908,"anterior commissure, temporal limb,act","['temporal limb', 'act']",1,"[204, 204, 204]","[997, 1009, 991, 768, 908]","[184527634, 691663206]"
940,"cingulum bundle,cing",['cing'],1,"[204, 204, 204]","[997, 1009, 991, 768, 940]","[184527634, 691663206]"
1099,"fornix system,fxs",['fxs'],1,"[204, 204, 204]","[997, 1009, 991, 768, 1099]","[184527634, 691663206]"
466,"alveus,alv",['alv'],1,"[204, 204, 204]","[997, 1009, 991, 768, 1099, 466]","[184527634, 691663206]"
530,"dorsal fornix,df",['df'],1,"[204, 204, 204]","[997, 1009, 991, 768, 1099, 530]","[184527634, 691663206]"
603,"fimbria,fi",['fi'],1,"[204, 204, 204]","[997, 1009, 991, 768, 1099, 603]","[184527634, 691663206]"
745,"precommissural fornix, general,fxprg","['general', 'fxprg']",1,"[204, 204, 204]","[997, 1009, 991, 768, 1099, 745]",[]
420,"precommissural fornix diagonal band,db",['db'],1,"[204, 204, 204]","[997, 1009, 991, 768, 1099, 745, 420]",[]
737,"postcommissural fornix,fxpo",['fxpo'],1,"[204, 204, 204]","[997, 1009, 991, 768, 1099, 737]","[184527634, 691663206]"
428,"medial corticohypothalamic tract,mct",['mct'],1,"[204, 204, 204]","[997, 1009, 991, 768, 1099, 737, 428]","[184527634, 691663206]"
436,"columns of the fornix,fx",['fx'],1,"[204, 204, 204]","[997, 1009, 991, 768, 1099, 737, 436]","[184527634, 691663206]"
618,"hippocampal commissures,hc",['hc'],1,"[204, 204, 204]","[997, 1009, 991, 768, 1099, 618]","[184527634, 691663206]"
443,"dorsal hippocampal commissure,dhc",['dhc'],1,"[204, 204, 204]","[997, 1009, 991, 768, 1099, 618, 443]","[184527634, 691663206]"
449,"ventral hippocampal commissure,vhc",['vhc'],1,"[204, 204, 204]","[997, 1009, 991, 768, 1099, 618, 449]","[184527634, 691663206]"
713,"perforant path,per",['per'],1,"[204, 204, 204]","[997, 1009, 991, 768, 1099, 713]",[]
474,"angular path,ab",['ab'],1,"[204, 204, 204]","[997, 1009, 991, 768, 1099, 474]",[]
37,"longitudinal association bundle,lab",['lab'],1,"[204, 204, 204]","[997, 1009, 991, 768, 37]",[]
301,"stria terminalis,st",['st'],1,"[204, 204, 204]","[997, 1009, 991, 768, 301]","[184527634, 691663206]"
484682528,"commissural branch of stria terminalis,stc",['stc'],1,"[204, 204, 204]","[997, 1009, 991, 768, 301, 484682528]","[184527634, 691663206]"
824,"hypothalamus related,mfsbshy",['mfsbshy'],1,"[204, 204, 204]","[997, 1009, 991, 824]","[184527634, 691663206]"
54,"medial forebrain bundle,mfb",['mfb'],1,"[204, 204, 204]","[997, 1009, 991, 824, 54]","[184527634, 691663206]"
405,"ventrolateral hypothalamic tract,vlt",['vlt'],1,"[204, 204, 204]","[997, 1009, 991, 824, 405]",[]
174,"preoptic commissure,poc",['poc'],1,"[204, 204, 204]","[997, 1009, 991, 824, 174]",[]
349,"supraoptic commissures,sup",['sup'],1,"[204, 204, 204]","[997, 1009, 991, 824, 349]","[184527634, 691663206]"
817,"supraoptic commissures, anterior,supa","['anterior', 'supa']",1,"[204, 204, 204]","[997, 1009, 991, 824, 349, 817]",[]
825,"supraoptic commissures, dorsal,supd","['dorsal', 'supd']",1,"[204, 204, 204]","[997, 1009, 991, 824, 349, 825]",[]
833,"supraoptic commissures, ventral,supv","['ventral', 'supv']",1,"[204, 204, 204]","[997, 1009, 991, 824, 349, 833]",[]
166,"premammillary commissure,pmx",['pmx'],1,"[204, 204, 204]","[997, 1009, 991, 824, 166]",[]
341,"supramammillary decussation,smd",['smd'],1,"[204, 204, 204]","[997, 1009, 991, 824, 341]",[184527634]
182,"propriohypothalamic pathways,php",['php'],1,"[204, 204, 204]","[997, 1009, 991, 824, 182]",[]
762,"propriohypothalamic pathways, dorsal,phpd","['dorsal', 'phpd']",1,"[204, 204, 204]","[997, 1009, 991, 824, 182, 762]",[]
770,"propriohypothalamic pathways, lateral,phpl","['lateral', 'phpl']",1,"[204, 204, 204]","[997, 1009, 991, 824, 182, 770]",[]
779,"propriohypothalamic pathways, medial,phpm","['medial', 'phpm']",1,"[204, 204, 204]","[997, 1009, 991, 824, 182, 779]",[]
787,"propriohypothalamic pathways, ventral,phpv","['ventral', 'phpv']",1,"[204, 204, 204]","[997, 1009, 991, 824, 182, 787]",[]
